artist_id,handle,location,country,birth_date,real_name,website,info,alive,deleted
2554,Dawn,,fi,,Ilkka Rosma,,,1,0
2555,Dawnfall,,,,,,,1,0
2556,Dax,,de,,Bert Brueggemann,,,1,0
2557,Daxey,,pl,,Adrian Galiński,,,1,0
2558,Dea,,,,,,,1,0
2559,Decibelter,,fi,,Peter Enroth,,,1,0
2560,Deck,,fi,,Juuso Salmijärvi,,,1,0
2561,Dedanis,,,,,,,1,0
2562,Deejay,,se,,,,,1,0
2564,Deeno,,,,,,,1,0
2565,Defactor,,pl,,Karol Sabat,,,1,0
2566,Degauss,,de,,J. Ingo,,,1,0
2567,Deimon,,fi,,Mikko Hakamies,,,1,0
2568,Dejan S.,,rs,,,,Dupe of [artist]1346[/artist],1,1
2569,Dennis Lambe jr and Jayson Munro,,,,,,,1,0
2570,Der HM,,fi,,Mika Salminen,,,1,0
2571,Destructor,,se,,Christian Björklund,,,1,0
2572,Deus Ex,,,,,,,1,0
2573,Dexter,,ch,,Sandro Ducceschi,,,1,0
2574,en5ca,,,,,,,1,0
2576,D-Force,,nl,,Matthijs Witteveen,,,1,0
2577,Dharma,,,,,,,1,0
2578,DHG,,de,,Guido Lorenz,,,1,0
2579,Dhor,,pl,,Dariusz Duma,,,1,0
2580,Diac,,,,,,,1,0
2581,Diesel,,fr,,David Marchevet,,,0,0
2582,Dilvish,,us,,Eric Hamilton,,,1,0
2583,Dino,,,,,,,1,0
2584,Dipatapaska,,fi,,,,,1,0
2586,Dipswitch,,de,,,,,1,0
2587,Distort Waves,,,,,,,1,0
2594,DJ 3.14,,be,,Pierrick Hansen,,,1,0
2595,Djam,,,,,,,1,1
2596,Dj Atomix & MasterK,,,,,,,1,0
2597,DJ Braincrack,,de,,,,,1,0
2598,DJ Dee,,,,,,,1,0
2599,DJ Elmah,,,,,,,1,0
2600,DJ Gadd,,,,,,,1,0
2601,Dj,,,,,,,1,1
2603,DJ Keyz,,,,,,,1,0
2604,DJ Mangoo,,,,,,,1,0
2605,Dj Maxx,,,,,,,1,0
2606,dj Nu'n Ese,,,,,,,1,0
2607,Dj pioneer,,,,,,,1,0
2608,DJ Ravi,,,,,,,1,0
2609,DJ Raw B,,,,,,,1,0
2610,Djrednight,,,,,,,1,0
2611,DJ Speedstar,,pl,,Piotr Dziki,,,1,0
2612,Dj Subslash,,,,,,,1,0
2613,Dj Thumpheadache,,,,,,,1,0
2616,Dj Ux and Dj Hatti,,,,,,,1,0
2617,Dj Waffelmeister,,no,,Tommy Wendelborg,,,1,0
2619,D-Luxe,,se,,Joakim Falk,,,1,0
2620,Dma Sc,,,,,,,1,1
2622,DNL,,,,,,,1,0
2623,Doktor,,pl,,Michał Horodyski,,,1,0
2625,Dominator,Belgrade,rs,,Igor Đorđević,,,1,0
2626,Don Diavolo,,pl,,,,,1,0
2627,Don Quijote,,,,,,,1,0
2628,Dorpzicht,,,,,,,1,0
2629,Dor X,,,,,,,1,0
2630,Double Trouble,,de,,Torsten Fassbender-Wellenrausch,,,1,0
2631,Downfall,,se,,Marcus Hoffrén,,,1,0
2632,DPL,,,,,,,1,0
2633,Multi,,,,,,,1,0
2635,Drazil,,,,,,,1,0
2636,Dr Beat,,,,,,,1,0
2637,Dr Bully,,,,,,,-1,1
2638,Dr Dreyer,,,,,,,1,0
2639,Dreadnought,,,,,,,1,0
2640,Drealmer,,,,,,,1,0
2641,Dr. Emok,,se,,Max,,,1,0
2642,Dr  Emok,,,,,,Dupe of [artist]2641[/artist].,1,1
2643,Dr J,,,,,,,1,0
2645,Drm!,,,,,,,1,0
2646,Drucer,,fi,,Pasi Liimatainen,,,1,0
2647,Drumstick,,,,,,,1,0
2648,Drutten,,se,,Joakim Dahlström,,,1,0
2649,Dr Voice,,,,,,,1,0
2650,DSN,,de,,Gerd Gonschorek (ex.Gerd Feldkirch),,,1,0
2652,Dual Core,,,,,,,1,0
2656,Duck LaRock,,dk,,Anders Daugaard,,,1,0
2658,Dust,,,,,,,1,0
2659,Dyka,,,,,,,1,0
2661,Dynamic Harmony,,,,,,,1,0
2662,Dynimix and Merlucin,,,,,,,1,0
2663,EA,Moscow,ru,,Ilya Abrosimov,,,1,0
2664,Ecstacy,,,,,,,1,0
2665,Ector,,,,,,,1,0
2666,Edit,,,,,,,1,0
2668,Eftos,,de,,,,,1,0
2670,E Hicks,,,,,,,1,0
2671,Ekstrak,,,,,,,1,0
2672,Electric Keet,,us,,Jessie Tracer,,More tunes at: http://electrickeet.com/tune.html,1,0
2673,Thunderstrike,,se,,,,,1,0
2674,Elf,,se,,Sven-Erik Ceedigh,,Interview: http://amp.dascene.net/detail.php?view=2427&detail=interview,1,0
2675,Elijah,,hu,,John Novak,,,1,0
2676,Eliot,,,,,,,1,0
2679,El Mobo,,fr,,,,,1,0
2680,Elrond,,no,,Morten Alver,,,1,0
2681,Eltronic,,,,,,,1,0
2682,Elvinbender,,,,,,,1,0
2683,Elvis,,fi,,Pauli Pölkki,,,1,0
2684,Elysion,,,,,,,1,0
2687,Empty,,fi,,Olli Santala,,,1,0
2688,Enema,,,,,,,1,0
2689,Energizer,,,,,,,1,0
2690,ENS Music,,nl,,Dr. B and Eve,,Small Atari ST music project created by Dr. B and Eve from Galtan 6,1,0
2691,dBlues,,fi,,Mikko Laakso,,,1,0
2692,Epic,,fr,,,,,1,0
2693,Epithal,,se,,Billy Lundgren,,,1,0
2694,Equalizer,,fi,,Sami Vuorensola,,,1,0
2695,Erdrick,,,,,,,1,0
2696,Eric Berge,,,,,,,1,0
2697,Jean Francois Freitas,,fr,,,,,1,0
2698,Erk,,fr,,Eric Kernin,,,1,0
2699,Ernesto Aeroflot,,fi,,Teemu Kiiskilä,,,1,0
2700,Ernie,,de,,Jörg Wiegand,,,1,0
2701,Erno,,,,,,,-1,1
2702,Error303,,fi,,,,,1,0
2703,Erwin Beekveld,,,,,,,1,0
2704,EuroFrog,,,,,,,1,0
2705,EvolutionOfVision128,,,,,,,1,0
2706,Excalibur,,fi,,Visa Uotila,,,1,0
2707,Executor,,,,,,,1,0
2708,Exploder,Vladimir,ru,,Alexey Veresov,,,1,0
2711,Rapture,Frankfurt am Main,de,,Fabian Del Priore,,,1,0
2712,Fabio Cicciarello,,,,,,,1,0
2713,Face Hugger,,,,,,,1,0
2714,Faction,,,,,,,1,0
2717,Fallout,Southampton,gb,,Simon Keating,,,1,0
2718,Farthing,,,,,,,1,0
2719,Fashion Disaster,,,,,,,1,0
2720,Fatalm4,,,,,,,1,0
2721,Faun,,de,,Steffen Brünner,,,1,0
2722,Fazw,,,,,,,1,0
2723,Feinbein,,,,,,,1,0
2724,Felix [hr],,hr,,Srecko Morovic,,,1,0
2726,Fergysin,,,,,,,1,0
2727,Amaretto Gangsta,,,,,,,-1,1
2728,FieserWolf,,de,,,,,1,0
2730,Filip,Salzburg,at,,Philip Wagner,,,1,0
2731,Fingersving,,,,,,,-1,1
2732,Fireangel,,,,,,,1,0
2733,Fireboy,,es,,Carlos Gimeno Franco,,aka Fireb0y,1,0
2734,D Fireblade,,nl,,Dennis,,"[url=http://www.myspace.com/dfireblade]Myspace[/url]

Dennis was born in 1986 and when he was about 6 years old he started playing on the keyboard from his dad. He loved music and had the skills for it. He had keyboard lessons for about 5 years and played at school on special events. The funniest thing about him was, that he couldn't read notes, but when he heard some melody he played it right out of his head. Through the years he listened a lot to synthesizer music and especially Jean Michael Jarre. At the age of 12 Dennis came into the trance music and listened a lot to trance music like Armin van Buuren, Above & Beyond etc. In 2003 he started producing his own music, first with EJay, but that was too simple. Dennis wanted to create his own tunes so he got Propellorheads Reason. He started playing with it without having any knowledge about it. He all learned the program functions by hisself which took a lot of time. The genres that he produces are mostely trance/dance/electro. In 2005 he bought hisself a MIDI-keyboard which gave him lots of opportunities to create his own tunes right out of his mind. At that time he published his music online to let others listen to it and for receiving reviews to improve his tracks. Several times he ended in the top 10 from different charts on artist pages. Now after some years he started playing with FL again and want to create some new refreshing tunes.",1,0
2736,Firelight,,au,,Brett Paterson,,Author of the fmod library.,1,0
2737,Fischlunge,,,,,,,1,0
2738,FK,,de,,Florian Kuffner,,,1,0
2740,Flapjack,,pl,,Wojtek Zytkowiak,,,1,0
2741,Flehsbrain,,,,,,,-1,1
2742,Float 7,,hu,,Péter Hosszú,,,1,0
2744,Flotsam,,fi,,Riku Kangas,,,1,0
2745,Fobia,,,,,,,1,0
2746,Force Format,,,,,,,1,0
2747,Forte,,,,,,,1,0
2748,Fox,,se,,,,,1,0
2749,Foxx,,de,,Heinz-Peter Hippenstiel,,,1,0
2750,Fraction,,FI,,,,,1,0
2752,Fred Funk,,fi,,,,,1,0
2753,Moppe,,se,,Fredrik Segerfalk,,,1,0
2755,Frequency 9 Meets Lotek Style,,,,,,,1,0
2756,Froggy,,us,,,,,1,0
2757,Fullslam,,,,,,,1,0
2761,Funschis,,ch,,Daniel von Schallen,,,1,0
2762,Furax,,fr,,Betrand Tornil,,,1,0
2763,Futurecombat,,,,,,,1,0
2764,Future Element,,ro,,Dinu Campeanu,,,1,0
2766,Futureraver,,,,,,,1,0
2767,Fveeltmann,,,,,,,1,0
2768,G00ber,,no,,,,,1,0
2769,Gabber Generation,,fi,,,,,1,0
2770,Gahn,,se,,Mattias Lundström,,,1,0
2771,Gajic,,si,,,,,1,0
2772,Gamma,,gb,,Fred Thomas,,,1,0
2773,Gangstar,,,,,,,1,0
2774,Garaone,,,,,,,1,0
2776,Gargoyle,,de,,Michael Krefft,,,1,0
2777,Gary Biasillo,,gb,,,,,1,0
2778,Gary,,de,,Stefan Fritze,,,1,0
2780,Gazus Snake,,fr,,,,"""I started tracking in 2002 with Modplug Tracker. Today, I use OpenMPT. As you can see, there's a great changing in my way of making music. My relation with music began when I was about 4 or 5, when my mother put a vinyle of Vivaldi on the turntable. After this moment, I wanted to learn to play the violin. That's what I did. I started this instrument at the age of 6. At 15, I took a old guitar which was around there and tried to get something from it. Two years later, I had my first electric guitar. Today I can say that I play the violin, the guitar, the bass, the chick, whatever with strings which needs to be played with fingers. I listen to various genres of music, from classical to electronica, from metal to experimental, from ambient to grindcore... I won't flood this page with a list of bands, including bands from which I only know one or two tracks or only the name. I like to compose whatever comes to my mind, including tracne, dnb, rock, classical, reggae, dub... I especially love to make chiptune, (kind of) breakcore and metal tracks. I also like to experimentalize with such methods to make music (use of crushed or randomly degraded samples, turned off speakers while writting the notes). It results with pieces that I could personnaly call ""Music"", even if it's sometimes hard to say. Experimentations kickxxx0r teh a5550R of teh Roxxx0r. "" - source s3m.com",1,0
2781,The Gravedigger,,us,,Brett Neely,,,1,0
2785,Gdream,,fr,,Arnaud,,"GDream discovered the soundtracking  in 1992 on Amiga and Atari, the used software were called (and are called always) SOUNDTRACKERS (software permitting to collect some sounds on channels audios), to this time we named them Soundtracker, Protracker, ScreamTracker, Noisetracker, OctaMED,. they used 4 or even 8 simultaneous channels on which it was necessary to play, bass, beats, melody, strings. These software were essentially used for the demos, music discs, demoscene as well as for the music of the games

In 1996, GDream discovers a software on pc that is going to revolutionize the world of the soundtracking, FASTTRACKER. It will replace all soundtrackers 4/8 channels by its 32 simultaneous channels. The used samples was of much better quality that the soundtrackers 4 channels. After we can find other software(Impulse Tracker, Madtracker, Skale Tracker, Renoise) same software than Fasttracker.

Read more at his site",1,0
2787,Geas and Vild,,,,,,,1,0
2788,Geas,,,,,,,1,0
2789,Geir,,,,,,,1,0
2792,Gem Two,,,,,,,1,0
2795,George II,,pl,,Georg Essl,,,1,0
2796,Ghost Fellow,,fr,,William Petiot,,,1,0
2799,Giku,,,,,,,1,0
2800,Gilles Soulet,,,,,,,1,0
2801,Gizmo,,gb,,Adam Gilmore,,,1,0
2802,Glasz,,,,,,,1,0
2804,GRG,,no,,Glenn Rune Gallefoss,,Member of Shape (Supreme Headquarters Allied Programmers Europe),1,0
2806,Gluemaster,,se,,,,,1,0
2807,Gmx,,,,,,,1,0
2808,Gnome Design,,,,,,,1,0
2810,Gojita,,,,,,,1,0
2811,Golio,,fr,,,,,1,0
2812,Gonzo,,dk,,Tony Fonager,,,1,0
2813,Goor00,,,,,,,1,0
2814,Goor00 Vs Gdream,,,,,,,1,0
2815,Graeme Norgate,"Chingford, East London, England",gb,,,,,1,0
2816,Graff,Warsaw,pl,,Paweł Daudzward,,,1,0
2817,Grass,,,,,,,1,0
2818,Grayscale,,pl,,,,,1,1
2819,Greed,,,,,,,1,0
2821,Greg [PL],,pl,,Grzegorz Kwiatek,,member of Grayscale,1,0
2822,Greg Lo Piccolo,,,,,,,1,0
2823,Gregory Clement,,,,,,,1,0
2824,Gremino,,,,,,,1,0
2826,Griffin,,us,,,,,1,0
2827,Griffon,,fi,,Janne Kammonen,,,1,0
2828,Grip,,fi,,Jukka Älli,,,1,0
2829,Grogdealerz,,,,,,,1,0
2830,Spirit (ch),,ch,,,,,1,0
2831,Gryphon,,,,,,,1,0
2832,Gso,,,,,,,1,0
2833,GTO,,de,,Stefan Reisch,,,1,0
2834,GTS,,de,,Gottfried Schneider,,,1,0
2835,Guitar Freak,,,,,,,1,0
2836,Gurukiller,,se,,,,,1,0
2838,Gu,,,,,,,1,0
2840,Guy,,it,,Paolo Pietribiasi,,,1,0
2842,Hali,,,,,,,1,0
2843,Halle Project 1994,,,,,,,1,0
2844,Haludza,,,,,,,1,0
2845,Hannes Seifert,,at,,,,"""Hannes Seifert (born 1971) is an Austrian video game developer, musician, and producer. He co-founded neo Software which became Rockstar Vienna and part of Take 2 in 2001. He started in 1987, co-founded a couple of companies, and is frequently referred to as Austria's most influential figure in the international games industry."" -- Wikipedia",1,0
2846,Hans Hermann Franck,,de,,,,,1,0
2847,Han Simmer,,,,,,,1,0
2848,Hanx,,,,,,,1,0
2849,Harmonian Polku,,fi,,,,,1,0
2850,Harry,,ca,,Harold Geslain,,,1,0
2851,Harsh,,,,,,,1,0
2853,Hattrick,,no,,Atle Schulstad,,,1,0
2854,Haxxxxor night,,,,,,,1,0
2855,Hazard,,fi,,,,,1,0
2856,Hcl,,,,,,,1,0
2858,Heatwave,,fi,,Mikko Harju,,,1,0
2859,Hege8,,,,,,,1,0
2860,Heinmukk,,,,,,,1,0
2861,Hellraiser,,,,,,,1,0
2862,Helvetinopeli,,,,,,,-1,1
2863,Hemo,,,,,,,1,0
2864,Henryke,,,,,,,1,0
2865,Hernan T,,,,,,,1,0
2867,Hiaftc,,,,,,,1,0
2868,Hi-Lite,,de,,Hendrik E. Fink,,,1,0
2869,Hiryu,,,,Gianluca Agnocchetti,,,1,0
2870,Hithouse,,nl,,Marco de Jong,,Probably best known for the music he composed for the Mamba.,1,0
2872,Hobbes,,se,,Mats Lundqvist,,,1,0
2873,Holberg,,,,,,,1,0
2874,Holy Ghost,,gb,,,,,1,0
2875,Homicide,Altenhasslau,de,,Marco Schindler,,,1,0
2876,Honorabili,"Miami, FL",US,,,,,1,0
2877,Horn and Bartes,,,,,,,1,0
2878,HTD,,fi,,Mikko Tamminen,,,1,0
2879,Human,"Seattle, Washington, USA",US,,Kochun Hu,,,1,0
2880,Hunsvotti and Zodiak,,,,,,,-1,1
2881,Hunsvotti,,,,,,,1,0
2883,Hypersonic Avenger,,,,,,,1,0
2884,Hypotrophy,,,,,,,1,0
2885,Ian,,gb,,Ian Jones,,,1,0
2886,Ian Waugh,,,,,,,1,0
2887,Igor Diamant,,,,,,,1,0
2888,Ilkae,,,,,,,1,0
2889,Illegal and Herczig Szabolcs,,hu,,,,,1,0
2890,Illegal,,hu,,Mariusz Fodor,,,1,0
2891,Imagitec Design,,,,,,,1,0
2892,Impulse,,fi,,Markus Visti,,,1,0
2893,Inca,,dk,,Flemming Larsen,,,1,0
2895,Inphernic,,fi,,,,,1,0
2896,Inspekdah Deck,,us,,Andre Cardadeiro,,,1,0
2897,Intensity,,de,,Arman Behdad,,"aka ""Snickers"".
Member of Cosine Systems.

[01/19/11|15:53:28] <impulse> his parents found him in his apartment 4 hours ago, i was with the family
[01/19/11|15:55:40] <impulse> probably suicide, the police didn't confirm it, but they think it is. i was there while they inspected the body",0,0
2898,Interceptor of mfi,,,,,,,1,0
2899,Inu,,fi,,Manu Ahonen,,,1,0
2900,IRL,,,,,,,-1,1
2901,Istari,,,,,,,1,0
2902,Jackdancer,,,,,,,1,0
2903,Jade,,us,,John Rescigno,,,1,0
2904,Jaia,,,,,,,1,0
2905,Jajaja,,,,,,,1,0
2906,Jakub Husak,Łomianki,pl,,,,,1,0
2907,James Burrows and Steve Criddle,,,,,,,1,0
2908,James,,fi,,Jari Lähteinen,,,1,0
2909,Jamit,,,,,,,1,0
2910,Jammer,,pl,,Kamil Wolnikowski,,,1,0
2911,Jamm,,,,,,,1,0
2912,Jamram,,,,,,,1,0
2913,Jan Krolzig,,de,,,,,1,0
2914,Chaos [pl],Strzyżów,pl,,Janusz Pelc,,,1,0
2915,Jan Werner,,,,,,,1,0
2916,Jari Pitkänen,,fi,,,,,1,1
2918,Jason Cane,,de,,,,,1,0
2920,Jayce,,nl,,Jürgen Rotscheidt,,,1,0
2921,JCL,,ES,,Javier Campos Laencina,,,1,0
2923,Jean Nine,,fi,,,,,1,1
2924,Jedi,,,,,,,1,0
2925,Jeenio,,pt,,Jorge Silva,,,1,0
2926,Jeff (de),,de,,Ingmar Hänsch,,,1,0
2927,Pulse,,au,,Jeffrey Lim,,The creator of Impulse Tracker!,1,0
2928,Jelloknee,,au,,James Anderson,,,1,0
2930,Jeroen Kimmel,,,,,,Dupe of [artist]1003[/artist].,1,1
2932,Jerry,,no,,Stig Rune Frydenlund,,,1,0
2933,Jesper Kristensen,,dk,,,,,1,0
2935,Jesus2099,,fr,,Tristan,,,1,0
2936,Rhino (NL),,nl,,,,,1,0
2937,Jimmy Hoffa,,,,,,,1,0
2938,Jinx,,de,,Christian Nagel,,,1,0
2939,Jisemdu,,no,,O. Jakobsen,,,1,0
2940,J Loef,,,,,,,1,0
2941,Joachim Hillestad,,,,,,,1,0
2942,JoaCHIP,Copenhagen,dk,,Joachim Michaelis,,,1,0
2943,Jobe and foobug,,,,,,,-1,1
2945,Joe Cro,,,,,,,1,0
2946,Joe Cutter,,,,,,,1,0
2947,Joerg rosenstiel,,,,,,,-1,1
2951,Johan Agebjörn,,se,,,,,1,0
2952,Johan Alpmar,,se,,,,,1,0
2953,Johan Lantz,,,,,,,1,0
2955,JohnDoe,,,,,,,1,0
2956,Johnko,,sk,,Jan Kysucky,,,1,0
2958,Joined Forces,,,,,,,1,0
2960,Jonatan Crafoord,,,,,,,1,0
2961,Jonhywalker,,fr,,,,Info: real name removed upon artist request.,1,0
2962,Jon Paul Eldridge,,,,,,,1,0
2963,Jon Pickard,,,,,,,1,0
2964,Jon Wells,,,,,,,1,0
2965,Joplin,,,,,,,1,1
2966,Jorge,,,,,,,1,0
2967,Josh,,,,,,,1,0
2968,Joukahainen,,fi,,,,,1,0
2969,Joy,,,,,,,1,0
2971,JPN,,de,,Kris Schulte,,,1,0
2972,JSL,,dk,,Jeppe Schmidt,,,1,0
2973,Juan Delcan,,,,,,,1,0
2974,Juergen Opperman,,,,,,,1,0
2975,Juice,,hr,,Nikola Fox,,,1,0
2976,Julian Breeze,,,,,,,1,0
2977,Julian Marek,,,,,,,1,0
2978,Jumping Jack Flash,,,,,,,1,0
2979,Just,,,,,,,1,0
2980,JvK,,au,,Jonathan von Kelaita,,,1,0
2981,K93,,,,,,,1,0
2983,Kaba,,,,,,,1,0
2986,Kaktuskaffe Vs the Wacko,,,,,,,-1,1
2987,Kallestrup,,dk,,Johnny Frøhling Kallestrup,,,1,0
2988,Kalmindo,,,,,,,1,0
2992,Kanser,,,,,,,1,0
2994,Kapitein A,,,,,,,1,0
2995,Karsten Koch,,de,,,,,1,0
2998,Kendo,,de,,Marcus Andre Rousseau,,,1,0
3000,Kenny Beltrey,,at,,,,,1,0
3001,Kent Hansen,,,,,,,1,0
3002,Kermit,,,,,,,1,0
3003,Kevlar,,,,,,,1,0
3004,Khomenication,,ch,,,,,1,0
3005,Killraven,,nl,,Robert Kersbergen,,,1,0
3006,Kinetik,,,,,,,1,0
3007,Kitsune,,au,,Simon Bennett,,,1,0
3008,Kjelling,,,,,,,1,0
3009,Klorathy,,se,,Martin Zettergren,,,1,0
3011,Knibal,,,,,,,1,0
3012,Kokesz,,pl,,Tomasz Redmer,,,1,0
3013,Kollaps,,dk,,Jakob Vedel Sørensen,,,1,0
3014,Komet,,,,,,,1,0
3015,Kookai,,fr,,Yann Parmentier,,,1,0
3016,Kopernik,,,,,,,1,0
3017,KR2,,,,,,,1,0
3018,Krister Nielsen,,,,,,,1,0
3019,Ks,,,,,,,1,0
3021,Kundara,,,,,,,1,0
3022,Kuraporo,,fi,,,,,1,0
3023,Kure,,fi,,Tuomas Lehtinen,,,1,0
3024,Kurtz and C,,,,,,,-1,1
3025,Kurtz,,,,,,,1,0
3027,K. Ylikulju,,fi,,Kyösti Ylikulju,,,1,0
3028,Kal Zakath,,us,,John Townsend,,Find a bunch of his tunes here: [url=ftp://modland.ziphoid.com/pub/modules/Fasttracker%202/Kal%20Zakath/]@ziphoid[/url],1,0
3029,Kz and kleitus,,,,,,,-1,1
3030,Laamaa,,fi,,,,,1,0
3031,LaesQ,Bristol,gb,,Neil Laws,,,1,0
3033,Lakeee,,ca,,Kenji Toyooka,,,1,0
3034,Lancelot,,no,,Tommy Fjelldal,,,1,0
3035,Langley,,,,,,,1,0
3036,Lars Hoff,,no,,,,,1,0
3037,Lastfuture,Freiburg,de,,Peter Marquardt,,,1,0
3038,Lauren Elliott,,us,,,,,1,0
3039,Laviopra13,,se,,Robin Andersson,,,1,0
3040,Lawb,,fi,,Antti Viitamäki,,,1,0
3041,Lawbreaker,,no,,Arne Barlund,,,1,0
3043,Laxity Merge,,,,,,,-1,1
3047,Ghetto,,de,,Heinz Brasch,,,1,0
3048,Lee,,,,,,,-1,1
3049,Jork,,ie,,,,,1,0
3052,Lemom,,,,,,,1,0
3054,Les Halmas,,,,,,,-1,1
3058,Life1,,,,,,,1,0
3060,Life Support Cafeteria,,,,,,Life Support Cafeteria is a video game music remixer.,1,0
3062,Lights Set North,,,,,,,1,0
3065,Lithis,,se,,Johan Wikman,,,1,0
3075,LKA,,no,,Lars Kristian Aasbrenn,,,1,0
3077,!llegal!nstruction,,,,,,,1,0
3078,Locutus,,de,,,,,1,0
3081,Loke,,fi,,Ilmari Huttu-Hiltunen,,,1,0
3082,Lone slonono,,,,,,,1,0
3083,Lord Interface,,no,,Jan Reinert Karlsen,,,1,0
3085,Lord performer artworx,,,,,,,1,0
3086,Lord Squeak,,,,,,,1,0
3087,Lord Wimsey,,se,,Patrick Almquist,,,1,0
3088,Lores,,,,,,,1,0
3089,Losch Midland,,,,,,,1,0
3090,Loser Kashiwagi,,,,,,,-1,1
3091,Lotus,,nl,,Laurens Tummers,,,1,0
3092,Lowland,,,,,,,1,0
3094,Alpha [DE],,de,,Karsten W. Rohrbach,,,1,0
3095,Lucifer,,no,,Tommy Mads Olsen,,,1,0
3100,Lukas och lianen,,,,,,,1,0
3101,Luk,,pl,,Łukasz Stasinski,,,1,0
3102,Luv Kohli,,us,,,,,1,0
3103,Lysander Lapine,,,,,,,1,0
3104,Mac,,fi,,Ville Kiviranta,,,1,0
3105,Macro,,,,,,,1,0
3106,Madbrain,,ca,,Hubert Lamontagne,,,1,0
3107,Maddista,,,,,,,1,0
3108,MadHatter,,,,Kieran Foster,,,1,0
3110,Turn,,,,,,,1,0
3111,Madwizards,,,,,,,-1,1
3112,Maelcum and Sdragon,,,,,,,1,0
3115,Magnum Force,,,,,,,1,0
3116,Magnus and Erik Band,,,,,,,1,0
3117,Magus,,,,,,,1,0
3118,Major Tom (FI),,fi,,Vesa-Matti Palomäki,,,1,0
3119,Malfunction,,,,,,,1,0
3122,Mallard,In shiny forests with Polar Bears,fi,,,,This handle was used in 1996-1997,1,0
3124,M a M,,,,,,,1,0
3125,Mantequilla Roja,,,,,,,1,0
3126,Mantra,,,,,,,1,0
3130,Maphive,,,,,,,1,0
3131,Marek,,,,,,,1,0
3132,Mark alphingwood,,,,,,,1,0
3133,Mark knight,,,,,,,-1,1
3134,Marko Heisig,,,,,,,1,0
3136,Superbrain,,de,,Markus Müller,,,1,0
3137,Mark Vera,,fi,,Jouni Airaksinen,,,1,0
3138,Marlon,,de,,,,,1,0
3141,Marty Pickering,,,,,,This guy is a lame ripper: http://modarchive.org/forums/index.php?topic=1525.0,1,0
3142,Maruku Buranu,,us,,Marc Brown,,,1,0
3144,Mas Productions,,,,,,,1,0
3146,Master T O M,,,,,,,1,0
3148,Matthew Cannon,,gb,,,,,1,0
3149,Matthew Kane and Brian Hales,,,,,,,1,0
3150,Matthew Simmonds,,,,,,,-1,1
3151,Matthias Steinwachs,,de,,,,,1,0
3152,Matths,,fr,,Matthias Le Bidan,,,1,0
3153,Max Hall,,gb,,,,,1,0
3154,Maximilian,,,,,,,1,0
3155,Max Levin,,se,,,,,1,0
3156,Max Max,,,,,,Typo?,1,0
3157,Maxsoft,,pl,,Marcin Michalski,,,1,0
3158,Invert,,pl,,Wojtek Kulig,,,1,0
3160,Max,,,,,,,1,0
3161,Maxyn,,,,,,,1,1
3162,Mayonez,Olsztyn,pl,,Tomasz Majewski,,"Coder and musician. On the small Atari created in 1993-1997. Co-founder of Best Quality groups and Cobra. His achievements include dozens of tunes, a few simple games, a lot of useful tools such as. INT Converter, QA Swap handler to read the floppy PC-ish, QuaST Party Invitation for 1997. The last, so far, its production is QASM of 2000.",1,0
3163,Maza,,fi,,Matti Tuomela,,,1,0
3164,Mc Alby,,,,,,,1,0
3165,McA [dupe],,,,,,,-1,1
3167,MC MP,,de,,Mario Pontow,,,1,0
3168,Mc Wildstyle,,,,,,Lame ripper: http://forums.modarchive.org/index.php?topic=1978.0,1,1
3169,MDB,,,,,,,1,0
3170,Mdg,,,,,,,1,0
3171,Mdma,,,,,,,1,0
3172,Medaispoca,,,,,,,1,0
3173,Megant,,,,,,,1,0
3175,Megus,,ru,,Roman Petrov,,,1,0
3176,Mel Funktion,,fi,,Tomi Jäkälä,,,1,0
3178,Melin,,se,,Staffan Uppsala,,,1,0
3185,Mempheria,,se,,Andre Thomasson,,,1,0
3186,Mental Floss,,ca,,Andrew McCallum,,aka MentalFloss.,1,0
3187,Metalwar,,ch,,Olivier Régis,,,1,0
3188,MetHill,,fi,,,,,1,0
3189,Metsuri,,,,,,,1,0
3190,Mexs,,se,,Mattias Johansson,,,1,0
3196,Michael Hendriks,,de,,,,,1,0
3197,Michal Brzezicki,,,,,,,1,0
3198,Michele Cinque,,,,,,,1,0
3199,MCA,,nl,,Michiel Van Den Bos,,,1,0
3200,mch,"Gdańsk, Poland",pl,,Michał Brzeski,,,1,0
3201,Micke Cool,,se,,Mikael Nyman,,,1,0
3202,Mickey mouse castle of illusion,,,,,,,1,0
3204,Migraine,,,,,,,1,0
3206,Mik,,,,,,,1,0
3207,Mike MH-4,,de,,Mike Hasemann,,,1,0
3208,Mike No Worth,,,,,,,1,0
3209,Miker,,pl,,Michal Szpilowski,,,1,0
3210,Mikki,,fi,,Mikko Katajamaa,,,1,0
3211,Mikron64,,,,,,,1,0
3213,Mindblast,,de,,,,,1,0
3214,Mindcooler,,se,,,,,1,0
3216,Mise,,fi,,,,,1,0
3218,Mladen,,,,,,,1,0
3219,Mlein,,,,,,,1,0
3220,Mochunk,,us,,,,,1,0
3221,Moechofe,,,,,,,1,0
3222,Moh,,se,,Erik Lindström,,,1,0
3223,Mole,,,,,,,1,0
3224,Monacos,,,,,,,1,0
3225,Mongolojden [STE],,se,,,,,1,0
3228,Mono,,,,,,,1,0
3230,Moonlight,,fi,,Erno Tuomainen ,,,1,0
3231,Moonshine,,,,,,,1,0
